Books,Clothing,Electronics,Home
7485,2687,15855,5782
6850,9542,8013,0
0,4493,3484,259
578,1565,4923,896
2373,1424,9423,0
0,6802,2585,3991
3785,5913,2626,538
0,6194,11844,0
0,4304,0,4749
4330,0,1612,0
5864,0,0,7128
5256,1692,6937,6104
8751,0,12698,5011
0,0,2817,0
0,1852,0,0
2741,0,3242,0
0,0,9538,6171
0,3005,0,0
0,2359,8254,0
7021,12557,0,0
5049,0,4619,5796
6023,0,1439,7325
0,5937,8386,2312
0,6862,0,0
10955,3872,6431,0
706,1489,0,3287
1161,10833,3811,11352
4700,0,5454,0
3419,4587,2308,0
1410,0,0,0
0,0,0,10544
426,1986,4653,0
6130,0,0,9533
0,2697,10122,933
0,0,4780,3426
3834,5030,3486,0
6288,0,6737,7802
4021,7489,5410,1851
8303,1938,13093,4640
2544,0,5303,0
0,6030,547,10266
5609,5105,6010,3721
5091,0,8633,4756
6647,0,0,1169
6737,562,17279,5692
0,946,0,4276
1375,3199,5159,0
11425,0,0,0
2450,0,6959,1993
4482,3533,3981,3690
3231,2696,0,7540
8591,3860,8459,4518
7214,0,535,4323
0,5106,0,0
5725,7887,0,0
7849,5306,0,6222
2137,0,0,4992
0,2595,1750,6125
3661,4303,3605,0
5246,2175,6266,0
0,9851,3525,1727
0,6606,0,1656
4240,7471,0,4926
10268,3909,458,570
1346,4395,0,2013
1144,8005,1281,0
3436,0,3952,2529
10454,2506,0,4351
0,3059,907,2038
0,12003,1749,0
3158,0,0,2701
11851,1311,5204,8982
13043,3653,7709,6743
1946,0,3521,216
0,1839,13776,5717
0,2112,1682,945
5040,517,6215,0
2773,0,9893,0
18919,3311,3909,4845
345,0,3281,553
5057,0,1432,582
14669,3581,6204,3083
1938,0,6811,9932
8925,4543,7284,6266
11935,4877,0,7323
2754,1533,0,19287
0,4138,711,8065
13352,3278,0,9717
3923,3851,755,7558
11266,5848,9693,4378
8661,0,4573,3151
4813,4967,13904,2350
0,0,7212,3684
684,833,3566,9500
4686,1322,5416,3171
5158,4915,0,4084
12846,1995,4164,6654
1730,0,3543,0
0,0,5858,1215
10941,2401,8225,9665
0,14705,924,1035
4811,7722,3994,0
0,1603,3841,0
0,1813,1004,3451
10502,10970,0,0
0,0,0,2528
0,2895,1705,0
5590,6722,4101,4424
4403,3313,5329,2626
0,4324,4238,0
0,0,1789,1033
1174,4370,4023,9167
0,1980,2587,3319
0,4868,3003,5067
2139,4348,8334,0
626,12915,0,0
0,5721,9738,5580
6700,668,1829,2991
0,6668,753,6928
0,5419,0,2297
1689,7481,0,0
6590,2851,2614,746
585,0,0,0
5563,4298,1566,11198
300,0,0,5029
4296,0,2067,4212
0,0,0,3473
0,1028,0,0
0,0,1161,8124
0,2091,4950,6928
7328,2647,0,4340
751,3504,298,2708
5684,3379,0,0
11535,12536,2910,5620
2849,0,1746,3583
3248,7402,1859,2111
7365,6232,6890,6930
0,14159,4667,13514
0,3618,3351,7395
2420,672,0,3871
0,0,495,4027
952,1519,5972,0
2021,4933,0,6563
2707,0,3293,4782
0,0,0,9978
2173,6142,3810,1817
4804,518,0,0
3578,5158,0,0
2735,1492,0,774
0,0,16958,0
0,3653,4343,0
5201,17234,8544,0
3305,1397,0,0
9474,6074,0,3983
4850,0,9232,0
0,7147,0,1856
8053,4948,11161,0
8447,2487,0,0
9085,4631,3423,16162
0,6373,0,7912
0,0,15527,0
2762,1927,0,4324
2017,0,0,0
0,2898,4730,3882
9943,2922,0,5059
7205,11786,6772,0
4878,1119,9105,1059
7025,1186,0,562
0,0,0,1653
8908,1783,3783,8977
3760,3789,980,0
5933,0,5115,2475
4819,10280,0,0
3918,11382,1200,1592
3813,520,0,8362
1260,0,3357,0
0,4834,4443,4547
0,2748,4874,1386
5034,3560,3258,7328
0,0,3952,1576
2171,0,7376,4456
943,2094,0,1703
3418,0,0,8510
5261,3377,9684,0
0,0,0,9693
19091,7124,0,428
12370,1475,1316,4720
0,0,0,527
0,5983,923,5335
3141,2398,0,9083
2300,2101,0,6628
10293,0,6466,1276
0,0,7253,4477
0,3831,0,0
2438,1719,0,0
640,4156,0,5377
4922,8872,4158,4211
3344,0,13157,5048
5463,5738,0,3575
1626,3656,6160,8129
1140,5095,0,5188
0,5448,2944,0
2885,858,0,7511
2463,8950,522,10609
0,2926,3758,4658
2147,8963,6714,14856
2667,3328,0,4588
0,4472,6782,1230
5816,0,6179,0
0,0,7800,0
4072,3055,6293,4963
9913,0,2190,0
0,11891,1617,0
0,8057,0,0
2506,8065,361,0
2850,3236,6974,3760
2923,1283,0,1237
4273,3065,3486,7104
9658,8974,3646,7081
945,6189,0,0
0,565,2732,0
0,426,5813,2149
4123,7769,3747,0
587,498,6230,0
0,0,2465,5276
2906,0,4144,5572
1212,13966,0,8159
1233,2127,4693,4639
0,9511,0,1184
10363,3019,6629,8863
4360,0,3608,0
9708,0,11190,0
416,4079,4778,0
0,7679,9159,4752
3503,2572,8044,0
5954,4166,1649,870
0,4348,4828,3142
880,0,671,2711
0,1960,6544,3382
3067,8713,6393,0
0,4708,0,3232
5601,3192,5677,5409
1105,4861,475,2842
0,5229,1804,2052
7240,0,0,3547
5598,2076,6817,0
0,4815,0,4914
2379,0,3860,1093
0,1845,2060,3754
0,2130,8376,9318
3905,1282,2123,0
2412,0,6338,4541
7706,0,7759,2811
5852,4704,4697,7145
14930,3191,2717,8771
0,0,349,524
7302,6287,0,1118
1816,4982,2958,4256
0,4091,3455,14004
1240,8350,4736,4597
11466,4434,2336,0
0,4079,0,6016
0,5143,9611,4354
3816,5087,4863,1398
4512,5642,1544,3376
0,2951,0,0
4755,0,0,17775
0,0,4440,7198
4290,0,3774,3303
3314,4416,0,10847
1575,4673,5227,2817
4092,3353,6036,12647
5110,2828,6623,0
3796,10076,2738,1138
15587,0,2343,1209
4598,1583,7804,1038
1985,1883,1095,4964
9479,9402,3226,833
0,3486,0,1326
321,3746,0,1820
5853,6438,0,9705
0,3238,3756,5340
0,8228,6482,12603
344,1099,3705,1989
0,4763,0,0
3035,4300,4525,3457
8603,3091,981,7564
2330,8085,2070,5577
6154,6494,0,4055
0,5327,4661,1315
2859,0,7895,10207
1495,5008,0,0
4356,6894,4021,3639
0,0,5429,6355
0,8248,2614,0
1747,461,9018,462
0,2620,8338,3735
9167,1852,12829,0
377,4363,4140,8855
0,0,2690,5739
1226,3832,4102,3938
1217,4757,0,0
1061,12535,0,4686
4755,339,3821,7029
0,4484,5258,4630
0,7659,0,1424
0,8553,1591,0
4887,1035,4162,3730
0,0,3311,1688
2772,4634,5177,0
1468,2899,607,2962
0,2427,0,4500
2503,4361,3688,543
4388,5965,4809,3931
0,6252,4653,1774
0,0,7035,4334
0,1798,0,8893
2362,4471,2891,2287
2770,3066,3073,4976
2718,5133,11565,2094
3655,3423,0,7498
1060,0,2890,6804
11242,4999,1228,2031
0,0,0,6901
6186,2715,3964,11035
4863,0,4159,6079
4066,1545,4541,3796
4389,3305,1259,3214
0,0,1236,6033
8023,8398,5359,3897
4700,3719,4616,0
1510,4719,3259,448
478,4512,8275,5048
3563,1207,7960,0
1884,9129,0,5083
0,0,0,5598
2356,6902,8793,4229
11720,619,0,0
0,10731,9453,0
0,6249,5225,4508
2471,3207,3651,0
6046,0,0,3338
6296,6194,1528,7124
2777,7385,0,0
9549,2153,8358,4794
804,3143,0,2067
0,2685,0,8331
319,4384,0,3720
0,1659,0,7776
4440,0,271,2218
0,8586,9836,0
2081,0,9296,1620
0,3066,7973,3117
0,0,5185,2653
569,0,0,9180
0,4939,3612,6051
3066,1039,4939,4690
528,6202,3037,2774
1890,915,828,0
0,1787,1245,0
593,2708,0,0
0,4845,4130,3397
7936,2328,1182,2471
3524,10502,1643,0
12287,5041,0,4662
0,7479,0,835
0,0,6134,3668
2894,0,3430,0
391,0,1232,3547
14656,2646,1026,0
4211,8949,7676,718
6706,142,6871,5051
0,587,3076,3428
5045,945,3173,3646
1850,3509,1278,9627
5962,4092,3093,0
0,4965,0,837
0,0,1353,5002
4215,2700,560,631
0,0,3640,7686
2053,877,230,0
8138,7267,0,0
4865,6641,9055,0
6997,3337,5963,0
595,0,5862,7954
0,0,2882,4078
0,0,7789,1651
4435,7986,7082,0
0,0,14398,3894
9133,4236,0,0
4498,7910,0,0
0,2381,5620,0
0,8200,4143,1076
0,4191,4284,10919
2410,0,4633,0
5244,0,3520,4076
4748,8594,0,0
14781,6336,1258,4628
2258,4569,1378,3975
0,4365,705,2381
2447,2099,5150,0
4677,2434,4370,0
0,2442,2785,1983
0,5948,501,0
8870,3778,0,8692
0,6375,1483,1029
2254,0,2792,2151
0,14128,2618,0
5251,0,0,6001
0,1271,2995,0
428,3514,0,4473
0,3695,0,5735
3512,7078,0,3304
4146,0,3532,2003
0,8706,0,8539
611,5674,2948,4998
7290,8524,4779,3894
0,7685,10272,3139
3059,0,0,0
0,9639,0,266
4405,8369,0,8846
873,6366,0,7992
3233,4607,3588,0
5372,2472,732,4376
5258,1930,1036,0
3330,4429,0,4241
2142,6357,0,3032
2300,9963,5052,845
0,2935,10928,0
3690,6058,12120,2799
1669,467,1578,0
1947,7747,2102,3134
952,2658,0,0
1731,3844,0,2791
668,5727,9062,8948
4738,0,0,0
13357,2076,0,995
0,4484,1531,3969
0,0,14716,0
1557,5347,5892,6594
0,3586,4509,3931
0,4181,0,4712
5042,4847,0,4637
2990,6567,0,0
0,3741,3706,648
6180,5417,0,3944
537,328,4687,0
609,0,0,3812
3957,2146,11418,5644
919,4198,0,2179
7021,17324,2926,8684
0,2183,3302,8595
1111,5053,5640,3299
0,0,0,3073
6335,0,3824,3524
13417,552,968,4474
2256,2891,3219,0
6277,1828,4943,0
0,8024,0,3578
5403,0,3972,2746
4438,558,8280,2535
1261,4493,4119,0
790,0,7252,2909
0,0,473,0
4046,5666,0,4816
0,4245,4719,2929
7941,949,345,0
4065,0,13124,2498
0,2611,4416,0
6611,9140,9863,3621
1915,0,0,7617
8978,1135,4334,0
0,0,0,983
0,0,3765,2952
0,8882,0,5319
2653,3287,13421,2393
0,4468,0,6305
3570,0,0,7503
6660,5262,6439,6983
5337,0,8458,3707
1913,0,2157,4902
4486,2950,0,1149
0,0,4047,781
1531,0,0,0
6485,14006,4151,0
7574,5202,0,0
0,0,0,4248
3376,7915,6015,3488
0,0,6519,7167
0,3108,0,4363
11768,0,6151,3305
2191,6982,6559,6916
1709,482,2596,417
0,2764,0,0
6448,5625,5159,4294
4907,8612,0,2715
0,0,2881,3362
4746,4863,3049,0
542,8300,0,8299
0,6507,980,5676
3819,5444,9990,7568
13045,3865,13693,5735
4413,8950,5048,1039
4170,4544,0,0
412,2213,3315,2502
4732,0,0,2905
5068,3762,2108,7835
1912,7932,6830,715
12214,4398,3412,8954
13394,1299,3806,0
7756,3397,3761,7419
4979,0,0,0
5573,8580,13477,1515
2800,0,9431,3489
1909,3741,0,3667
0,8430,0,605
6506,0,7268,3345
4645,0,7347,0
0,2171,1315,1134
0,0,5808,3797
0,2601,4136,11181
0,738,3834,0
4280,4966,3226,9158
1432,0,0,0
0,5440,2141,9730
0,0,11653,7092
4529,366,4415,0
4763,10871,9978,3937
6358,3306,8828,7905
0,0,0,659
10006,0,4118,0
0,1051,0,7858
2260,0,0,1136
3610,2719,0,7835
0,0,7982,2997
0,0,0,8192
3221,0,0,0
7070,5980,0,0
0,3087,4195,581
16181,2635,0,4128
7640,3210,7700,2913
9265,3896,0,1825
0,7249,3866,1984
7722,2736,8899,2926
7612,2989,3648,5893
362,4306,2338,984
5246,3289,0,2487
1192,0,5068,10494
2578,0,0,0
456,3285,3764,8131
9870,5300,2086,5006
4873,4866,6559,0
1169,721,9447,4447
5653,0,0,7946
0,2119,10097,5178
4564,512,5011,2130
2768,3458,0,3791
0,9960,0,4606
1640,8195,0,1761
4373,3866,4176,5431
4784,2662,7334,13902
4130,7328,657,4166
5658,8686,4310,3861
0,1920,4727,4073
254,1915,9328,0
3137,1762,7511,9510
2034,0,8083,0
7881,2481,0,1123
3593,6940,8785,8399
0,7799,0,0
0,220,0,0
5003,496,4842,0
3257,0,5801,0
0,0,11596,0
0,3605,7052,1441
0,0,5288,4474
9801,0,4400,7026
10276,1736,5284,0
3025,17923,0,0
2652,6268,6194,1516
0,2623,0,3568
748,3035,0,952
5278,0,2535,5127
7910,601,7009,0
4819,8741,11544,6810
4760,13956,1343,7687
0,3873,2162,0
0,0,5175,0
1442,0,4302,0
12336,9735,626,8231
0,5887,6252,16332
7121,7677,6724,2884
0,6247,4142,8746
4576,7075,4030,3402
2261,6698,0,0
3591,0,1732,0
0,0,0,2971
6667,10706,5095,8953
4129,3349,2894,7664
3399,5742,2931,11282
8219,5086,5354,0
10248,4961,0,2004
0,2040,0,1499
4048,5836,0,0
0,0,4022,0
10563,4197,746,0
0,3238,4729,0
3129,1934,4963,2559
1830,2100,3296,3269
701,7646,8766,1863
339,3843,0,5653
13337,0,0,4096
0,2158,2902,0
3560,2731,11129,0
760,5195,1612,3884
4132,981,3524,5494
0,0,0,7715
2118,283,9652,4313
6021,3113,4884,0
0,1726,3825,7802
0,0,6234,8557
2443,712,0,0
0,7308,8047,816
3847,2164,0,3928
4999,0,0,8212
5889,3769,1441,0
1205,4240,7482,10532
1983,4974,5938,4053
0,3649,3000,11880
0,3558,0,4181
923,5242,6883,0
10374,0,0,4735
4327,0,0,0
2227,3384,6347,4514
4607,0,0,6074
0,615,0,4899
7184,1676,0,3940
0,1624,0,3539
0,0,5648,2357
6328,5966,3836,9891
6435,3661,0,6224
0,3935,2405,5854
4562,0,0,4593
3932,0,7978,3408
9867,7268,0,1365
4144,0,1966,2133
0,3648,10323,2075
2230,0,1377,7360
6002,8148,0,6904
1154,4944,0,4715
4651,5686,4715,2756
2112,5689,4264,7709
4765,15596,6796,978
0,8585,1552,1335
7122,0,0,2463
3447,27154,4310,8224
1718,0,599,5954
0,1760,0,0
0,1082,5722,6000
1918,4340,0,0
0,0,0,5038
0,2261,11424,3649
2786,5096,0,4774
0,1811,3827,14275
0,0,6863,4246
0,10993,2892,1872
0,6340,4901,8022
3854,8447,0,0
229,1652,6107,0
5070,4870,3666,0
0,3057,2496,0
12727,2683,0,2926
1298,8541,0,7316
0,1815,5938,7025
2624,3457,0,2845
7263,0,5710,2533
3308,9411,19107,0
0,8488,6288,3143
0,5760,0,9839
6293,0,4629,3378
9482,3617,3806,12566
1733,0,1691,7160
11863,8871,0,3013
3899,2134,1707,0
3368,1093,6883,4669
11514,5883,3934,0
7952,4726,3348,0
0,6571,688,5453
10673,4861,4196,2435
294,4261,1124,3916
0,3212,4221,5829
5258,0,7916,7328
4319,4592,1077,3028
0,1416,5972,393
0,862,0,5776
0,4659,4752,3655
2277,10111,3426,4073
0,463,8710,5698
3366,9233,1894,1006
4372,3468,8931,8023
4340,0,3400,1763
0,0,5379,448
4589,4826,0,0
0,5903,3602,4850
4349,8370,0,4901
0,3493,0,5869
0,0,2598,0
3984,5994,3861,4035
2739,12158,3142,0
14634,7829,0,2682
772,5537,0,5325
3941,1318,4945,7975
6491,3470,1614,3972
1029,11100,3702,0
0,0,8234,9176
5866,0,6420,4903
0,7539,0,7958
3848,3834,0,4542
4942,6142,4548,0
0,8970,1424,0
0,2448,8418,1937
0,4322,3522,4618
0,1252,6272,4289
8723,0,3270,2237
2197,8692,0,6315
2450,1941,0,6445
2445,1543,0,3957
4645,4766,10363,0
10153,4167,3978,2822
3650,0,0,0
4813,7603,0,1743
3920,0,0,0
7954,0,5004,5902
0,8373,5992,0
4607,6727,10058,1453
2122,7077,7004,0
9292,0,2586,5424
0,7555,2693,1130
6533,0,6554,4458
3281,0,9162,4569
540,0,7682,0
3487,5695,7875,8294
0,7609,0,4361
4054,532,2573,2022
4029,3459,2346,2202
8182,179,6802,4472
9992,6056,4427,0
4022,18227,0,6056
5913,1085,5452,1657
3885,0,5566,2257
6029,5257,0,636
1721,4135,2755,1761
1907,0,9029,9059
0,0,2879,5716
7834,0,2598,7342
3295,8774,3973,16683
0,13015,3917,0
2282,3325,3661,0
0,4525,2345,3949
8133,7975,4884,2396
3172,350,0,3060
8788,0,2402,4518
3970,7575,3532,0
0,19986,4476,13455
10524,4905,8537,4961
4217,1754,7097,4725
4625,14823,0,8958
2169,7570,0,280
0,7152,0,3267
0,0,238,11731
4133,3406,3174,1575
569,0,908,953
0,11729,0,0
6069,9177,2929,2169
6157,4408,0,0
0,0,0,6178
7543,5379,0,0
0,0,0,1333
584,820,4156,852
1592,4537,4278,7989
0,3763,0,6937
2720,3859,3826,5518
4211,10519,8255,6922
3358,5949,515,0
3506,7177,0,3197
0,4218,2857,768
1107,0,0,3678
0,1310,8216,1072
7972,4245,5016,0
0,4679,974,6160
0,8397,4265,0
4159,5080,0,0
0,6909,8746,4914
7374,3673,3979,3622
5122,0,2933,0
5474,3936,3370,273
1391,5509,1080,0
4552,2102,1173,9316
7543,1784,0,4095
5211,379,0,4947
9339,3392,12500,3111
4318,7454,6952,1165
13972,3112,5049,9572
4138,3606,6881,4359
366,7156,1534,0
817,5089,0,0
3360,7466,8088,10129
0,0,4801,0
0,0,3151,0
8059,0,0,11460
4960,0,398,693
1267,9158,0,7829
3431,9853,4537,0
899,1195,0,3364
3850,3688,0,3419
2062,0,0,0
5446,5158,12663,1610
8667,0,0,1143
0,7709,9006,1773
5985,0,0,3163
3944,0,4337,1545
0,10263,8633,5556
3325,0,0,528
1491,2269,3386,0
8790,3072,0,4416
4292,0,2780,4344
3120,5065,1834,395
0,0,8011,4858
6574,6017,3798,3883
6076,8909,0,5611
4583,0,8314,4097
4363,8554,0,4605
8873,4063,0,9800
6124,1055,4616,0
0,2968,3901,0
2734,0,918,0
11440,0,2691,3834
4635,3811,0,4257
3364,5393,4522,0
0,8847,6048,189
2830,0,9633,0
0,0,5701,1571
2271,7441,2860,0
958,10704,9408,3665
0,2833,3763,3610
6267,4605,6250,2912
0,5006,5124,7333
0,6106,9861,271
0,4351,188,0
5230,0,3608,1304
4289,5153,1004,4172
11131,16009,0,0
0,8365,5287,5000
3928,962,1042,2307
0,9780,7207,7633
3185,3605,0,4071
7809,4866,4827,7538
6739,2448,0,7976
2448,5666,1171,470
4869,14200,6310,4744
0,2118,0,0
0,280,3891,9512
3071,0,2705,1408
0,8235,6475,4084
937,4402,2111,5226
0,2175,0,0
535,3099,0,4366
0,3578,0,6978
1623,0,8605,3068
0,0,6173,0
2267,0,0,4485
2356,7477,7048,0
0,5383,9616,1918
10063,5057,3903,6857
4310,2281,1897,2505
5666,8550,1623,4041
6728,0,1428,4171
385,4674,8919,4931
7189,3821,3683,3210
13212,0,0,5172
2769,1711,3958,3672
0,2522,0,4423
490,5579,0,6997
639,4512,1980,0
11585,4238,0,3656
11092,2772,5159,7188
1764,15062,4059,4768
0,0,4143,0
4243,6509,4694,3962
0,9139,4898,576
5299,2574,7123,1742
12072,0,8178,2215
5093,10261,11604,0
4132,5243,2590,2938
0,4931,10514,6694
2549,0,3412,1433
4350,0,9937,0
0,0,0,1501
1247,6269,4458,0
1529,0,2006,0
364,6193,4915,2142
4581,2151,6890,352
725,4984,11669,2672
9529,4171,2018,10556
0,0,0,2218
0,4561,5022,4676
2825,4991,0,4523
0,5641,8934,626
7163,2469,5694,5301
4972,0,3944,4227
3609,6533,0,4324
0,2202,0,3768
3625,4938,0,0
5342,0,7095,9308
1857,4839,0,7289
1763,0,2904,2617
1054,3046,2599,4900
0,6574,3293,3669
1023,6540,3199,1585
871,0,0,506
3959,6874,4269,6686
0,0,4239,5444
1804,5325,0,6270
4194,3332,0,3874
0,4939,4728,5060
4478,0,0,4903
740,5034,429,2209
7251,5438,0,0
3564,3847,2106,0
1324,4267,2514,3258
11409,9228,5537,0
0,7906,1209,927
611,0,772,2484
1994,5075,5287,3762
4641,0,4960,0
0,9624,13323,9128
12780,2612,0,3165
2210,5682,7652,0
6914,0,3820,9539
2515,9203,6617,0
1197,6231,2648,0
1369,5040,0,2260
10398,1250,0,394
1932,0,3646,4568
5468,801,1321,946
3654,0,0,0
4844,3423,8203,7487
4592,7824,4950,0
5672,1408,2539,4134
2048,0,12685,5469
0,2167,5038,0
0,2265,9506,2299
14788,317,5639,7736
8947,3977,1903,0
2899,12368,3827,4764
3645,6131,0,0
2696,6612,10797,0
3103,4289,0,3152
5387,0,12090,2904
8038,4674,0,493
2314,0,0,2025
0,0,2969,3197
2009,0,0,11201
9619,4331,5229,581
0,4254,9637,0
7527,4500,12365,3882
0,10107,0,7545
0,3176,0,0
0,8928,5397,3206
1595,4565,2559,12207
0,4657,824,6246
5484,4393,1073,5159
5088,7796,8423,6383
6446,0,1250,3499
0,5358,3791,2900
0,2174,5572,16228
0,6021,0,5112
2884,0,9018,3255
3884,5318,0,2924
1153,1370,5765,2270
7465,3863,1808,3597
4656,9514,307,0
0,6323,0,1892
3575,0,0,1764
5482,0,0,0
2712,0,3383,8458
0,4065,3735,0
2007,0,6041,1282
2589,9268,0,0
0,0,0,4690
0,0,0,3953
2049,7178,2532,3326
0,3824,0,0
0,0,0,2008
4492,0,6899,0
8871,5224,10630,1466
435,0,4801,3481
2738,2349,0,6722
283,0,1815,4440
6050,6341,0,10249
2289,0,7204,7143
0,3613,0,10802
7837,0,0,2759
0,11378,5510,7497
7470,823,3305,0
4077,11579,0,0
6865,4821,5930,0
4739,5629,0,13483
5151,5182,0,7528
0,7099,5712,3774
1202,6031,1574,9400
3682,0,1165,6795
12022,0,4308,5845
5933,9608,0,2972
3981,0,6829,0
0,3599,6969,0
3246,3503,2686,0
10488,5207,1369,681
5740,0,1281,3132
1246,0,1044,4029
5691,7703,2240,0
6606,2137,2647,2738
11106,0,0,0
0,0,13131,1264
372,489,2421,5746
4884,2643,0,0
2001,0,4838,298
4849,7588,0,0
1313,2432,4167,2097
0,4772,7717,3647
3667,499,1811,6645
2097,0,4225,4200
2572,4106,0,7966
13246,5779,4146,6809
4021,6706,0,0
3036,3485,0,1281
712,0,14104,2055
0,0,3464,2258
3643,1288,2893,7640
5017,0,0,0
4996,0,2567,0
4577,6204,0,5867
0,3412,1273,3823
0,0,961,1781
5200,3817,3831,5258
5688,9358,8055,6378
0,4653,5039,8283
2445,1726,6890,6151
4562,8420,4549,2089
7702,0,0,0
8870,7008,0,0
2720,10616,0,1595
4368,2532,8401,8347
2401,0,0,3257
9265,1305,5509,4365
775,2319,2453,3267
0,4301,8030,0
3946,2529,4515,7754
0,1604,0,2034
4038,10184,4243,5435
6847,0,5447,12981
5544,4629,2224,7565
4072,4187,17768,603
2584,0,3076,7335
0,0,0,1012
4974,0,7673,8605
695,9117,4004,0
4255,3874,0,4424
2461,940,6096,0
7456,8969,3740,11186
10475,0,2286,2898
0,0,1284,3685
3686,253,4979,6636
0,0,4009,0
2271,0,0,0
670,1806,8911,3267
4000,4413,1273,2778
12120,641,3137,2680
2305,3582,7121,405
0,1289,12144,0
1565,4777,0,0
4229,0,3629,0
2110,0,0,7023
8012,4224,7405,3994
1351,5388,2324,8671
6394,0,2862,2457
0,4106,6374,1739
2477,3767,7977,0
1940,2961,0,9039
0,3508,4719,0
6822,0,3960,870
0,0,0,658
0,2924,0,0
5536,0,6045,4652
0,7120,1582,13358
4057,1263,2933,7059
5603,7115,5209,10919
10595,0,3132,0
0,1621,931,9384
0,0,4583,4717
5427,1654,0,5956
5136,6622,6067,1851
2980,749,3152,0
1705,814,5033,2208
9563,0,5019,1298
8740,3709,4678,4127
7312,3231,8597,4191
0,513,5893,5150
0,0,2683,9816
6802,4281,1302,7295
0,8361,0,7162
3931,0,8571,0
2015,2223,0,5485
5883,0,0,9093
3161,0,7531,2589
0,3772,8307,5592
1936,0,1734,5008
18533,1400,0,8149
6726,480,0,5137
0,988,0,2503
0,7950,0,0
1246,1979,887,5148
0,0,2947,2099
11826,5126,5308,4881
2016,3206,0,4856
0,8641,0,2056
0,1344,0,0
2341,2632,7832,5544
0,3966,862,6949
1864,2110,7779,4410
0,2503,0,2390
1173,5553,0,0
3671,0,6368,12709
3165,7922,0,4412
1676,0,9090,0
2589,0,8713,5253
4946,4673,207,5425
4373,3139,6194,0
5573,0,5419,2942
5268,4577,13279,0
8662,3599,0,2786
0,4417,4457,1056
1671,6827,0,0
2528,0,2241,4918
2002,967,4795,6463
2466,4734,0,3894
0,13956,2501,3568
0,4953,4929,12903
0,4045,0,4042
0,4294,7777,0
4788,0,3849,2321
3285,7202,4135,0
0,0,6806,5795
0,9152,0,5419
4449,8328,3301,10045
2355,0,0,13259
5556,675,0,2110
3943,0,572,0
2572,2488,4542,0
1996,2919,6456,3874
0,0,0,7404
5206,6434,7411,0
4185,2963,2266,4860
8766,0,6023,0
7841,2751,2156,1705
0,2852,4786,4795
0,2252,7830,8381
11122,1420,1846,4680
5054,5805,0,4051
5684,0,9017,0
11250,926,2744,4276
4346,2540,10373,3867
0,698,6455,0
2772,6285,0,3687
8974,9510,2356,5311
7789,6385,4887,4012
2186,1579,5932,6442
0,1790,2563,9902
5256,0,5919,1369
5098,8319,6167,0
5762,4620,4357,9687
9839,0,7064,0
5017,0,8495,1717
4078,5554,4926,0
878,2954,3688,0
3669,2300,6822,0
1858,4443,3439,1419
4904,3106,0,2104
0,1367,0,0
1258,7621,1761,4729
4813,3952,0,0
10786,2962,6502,6202
4312,1226,9064,1043
537,8722,2026,7248
6292,0,3249,8092
4250,1991,6766,10108
189,2889,0,5028
0,4234,11575,2086
14366,3942,3175,5159
3526,4568,744,0
2337,3791,6306,4828
5362,0,1517,4563
0,9352,3430,6589
4652,429,13200,0
6589,1706,4208,0
11949,3384,8392,0
11566,5215,5108,4187
5629,0,2432,0
1247,9941,2715,0
2232,1461,8829,2155
362,6954,2667,5779
4610,7708,4233,0
5107,5347,3990,2671
3888,3647,0,0
8706,0,1877,3069
0,245,3642,4404
13518,21130,6229,4604
4330,0,4480,15718
2947,3493,3335,4050
3651,3788,0,18623
13479,8314,3194,0
0,2315,0,377
0,9697,8865,0
4569,0,0,0
1546,1403,2017,3437
570,3016,0,6481
0,2769,0,766
0,3042,3680,1255
2367,3271,0,9685
536,4525,0,0
4245,0,2393,1361
2936,7031,1544,2222
1326,0,8236,6279
5173,1790,12113,8787
467,3839,0,3265
9319,5762,3678,5351
3552,0,946,0
4481,0,0,719
7853,3676,4070,706
0,3719,1340,9018
3638,0,0,0
0,2871,4275,1142
2925,8843,3942,3633
0,7321,3819,7767
2026,0,5449,3021
3665,0,1321,4987
2981,8570,4168,2889
6137,3256,3787,3742
0,6103,0,0
309,0,2279,8663
5380,0,3935,5143
0,13200,4973,4185
3254,2550,11236,4050
1473,0,4937,705
4791,2850,0,311
0,7333,5629,1246
2935,0,6456,1496
12823,0,0,8184
0,8618,0,0
7100,1450,4481,0
0,0,0,5240
1174,3850,3496,0
1913,0,9756,3015
5701,0,0,9402
1327,3697,10772,13120
495,0,0,3040
2167,0,1128,7352
226,0,6208,3596
3971,3902,2016,0
2414,0,4078,9862
1679,4274,7123,0
1685,9209,4608,7876
5053,3450,2044,5795
5845,0,4254,3863
2159,11321,0,7857
4338,9576,6904,3632
4724,1878,0,0
0,0,2941,9184
4752,2070,7498,0
0,4433,8349,6047
7146,3633,0,0
2035,1389,3292,344
4796,5718,6374,7263
5116,5635,0,0
6749,0,3545,6328
133,13245,0,0
4571,8715,8934,5176
5199,3164,4547,743
2481,3217,917,0
0,8319,0,0
0,3578,6760,2883
4750,0,2409,0
0,9150,0,5186
3656,4179,5185,0
0,0,9327,2263
2244,10609,1771,9134
8548,13531,3174,0
767,4949,0,1045
1276,0,3534,3097
0,1763,0,5994
9017,7332,0,2119
8165,2544,7178,0
1397,6630,5332,4763
2748,0,0,2864
6636,0,2489,6553
10202,7200,10942,999
4689,4390,0,0
4644,5227,0,0
8444,7474,4982,3215
